ImageId,fold
20190822090458_20190822090745_tile_6613,0
20190822142505_20190822142747_tile_6835,2
20190823125732_20190823130048_tile_1924,1
20190822160239_20190822160529_tile_3897,0
20190822161837_20190822162134_tile_1591,4
20190823125228_20190823125530_tile_8575,4
20190822141103_20190822141406_tile_4965,2
20190823082145_20190823082444_tile_7805,0
20190823153025_20190823153316_tile_5074,0
20190823072207_20190823072458_tile_5753,2
20190823071743_20190823072036_tile_2620,2
20190822153558_20190822153835_tile_2534,4
20190804130928_20190804131204_tile_5123,4
20190822161045_20190822161339_tile_2475,2
20190804121908_20190804122131_tile_6667,2
20190823070853_20190823071152_tile_2036,1
20190822092149_20190822092450_tile_1706,0
20190804113009_20190804113242_tile_4811,1
20190804141608_20190804141830_tile_5336,0
20190823075755_20190823080053_tile_10763,1
20190822152355_20190822152652_tile_3996,1
20190822151944_20190822152215_tile_7007,1
20190822133333_20190822133635_tile_7757,1
20190822150221_20190822150509_tile_8517,0
20190823094036_20190823094408_tile_10261,3
20190822075219_20190822075510_tile_8132,1
20190822160239_20190822160529_tile_3891,3
20190823073526_20190823073827_tile_7493,0
20190804133131_20190804133356_tile_786,0
20190823133754_20190823134101_tile_276,3
20190822151523_20190822151826_tile_2908,4
20190822102956_20190822103254_tile_4097,2
20190823070853_20190823071152_tile_2028,0
20190804113009_20190804113242_tile_4807,1
20190823135139_20190823135448_tile_1439,4
20190804130422_20190804130643_tile_3177,4
20190804121908_20190804122131_tile_6674,4
20190823135139_20190823135448_tile_1437,2
20190823143529_20190823143813_tile_4433,0
20190822093113_20190822093410_tile_505,4
20190823084527_20190823084841_tile_10539,1
20190822101929_20190822102224_tile_10370,4
20190822161458_20190822161736_tile_8415,1
20190823080717_20190823081024_tile_3067,2
20190804133131_20190804133356_tile_785,2
20190822075219_20190822075510_tile_8134,3
20190822073746_20190822074042_tile_5392,0
20190823142111_20190823142355_tile_3944,1
20190823140636_20190823140937_tile_10420,2
20190822164304_20190822164613_tile_3383,2
20190822085638_20190822085935_tile_10646,0
20190804144353_20190804144627_tile_9923,1
20190823080717_20190823081024_tile_3065,1
20190823151153_20190823151440_tile_6047,1
20190822065725_20190822065959_tile_7276,3
20190822080619_20190822080931_tile_224,1
20190823125732_20190823130048_tile_1919,3
20190823094552_20190823094850_tile_10595,0
20190823070415_20190823070716_tile_6357,0
20190804124749_20190804125033_tile_3672,2
20190822101929_20190822102224_tile_10363,3
20190804145216_20190804145445_tile_6519,1
20190804125251_20190804125541_tile_6883,3
20190823080230_20190823080526_tile_1978,0
20190823153025_20190823153316_tile_5088,0
20190822082538_20190822082826_tile_4152,3
20190823154802_20190823155103_tile_9770,4
20190823065505_20190823065800_tile_390,3
20190804130422_20190804130643_tile_3180,2
20190823100116_20190823100432_tile_2360,3
20190822101452_20190822101748_tile_4376,0
20190823153931_20190823154211_tile_6417,1
20190804142149_20190804142420_tile_9114,2
20190822084226_20190822084526_tile_3227,0
20190822065725_20190822065959_tile_7272,4
20190822091719_20190822092011_tile_9704,4
20190823125228_20190823125530_tile_8581,1
20190823065021_20190823065333_tile_9160,3
20190822133333_20190822133635_tile_7763,4
20190823101134_20190823101448_tile_2857,1
20190822161837_20190822162134_tile_1604,4
20190823090045_20190823090358_tile_996,4
20190823132244_20190823132535_tile_2786,2
20190823151153_20190823151440_tile_6046,0
20190822081617_20190822081907_tile_9811,1
20190804114647_20190804114904_tile_6257,3
20190822080151_20190822080440_tile_618,0
20190822094025_20190822094322_tile_5870,1
20190823081648_20190823081959_tile_4861,4
20190822155502_20190822155747_tile_4648,3
20190822153931_20190822154218_tile_4593,0
20190804111224_20190804111453_tile_8695,4
20190804132031_20190804132301_tile_9496,4
20190822143107_20190822143418_tile_1537,0
20190823123717_20190823124038_tile_2677,0
20190822084703_20190822085003_tile_1380,1
20190822094025_20190822094322_tile_5865,4
20190804145216_20190804145445_tile_6525,0
20190823145732_20190823150016_tile_7325,2
20190822155502_20190822155747_tile_4649,1
20190822092635_20190822092926_tile_8367,4
20190823160819_20190823161113_tile_11044,2
20190823141123_20190823141407_tile_3121,1
20190822072404_20190822072642_tile_6773,1
20190823073047_20190823073350_tile_7982,3
20190823083559_20190823083940_tile_5944,1
20190822082047_20190822082347_tile_4316,0
20190822133333_20190822133635_tile_7750,1
20190804114132_20190804114404_tile_10817,2
20190823135139_20190823135448_tile_1431,2
20190804123547_20190804123823_tile_6152,1
20190823101748_20190823102106_tile_9436,4
20190823151559_20190823151919_tile_5600,4
20190823070853_20190823071152_tile_2034,1
20190804115720_20190804115941_tile_9550,2
20190822065241_20190822065541_tile_2576,4
20190823075318_20190823075613_tile_5269,4
20190822142505_20190822142747_tile_6829,3
20190822091719_20190822092011_tile_9701,4
20190822145028_20190822145325_tile_9231,3
20190823075318_20190823075613_tile_5280,3
20190822152811_20190822153054_tile_1,1
20190823154802_20190823155103_tile_9756,3
20190804141608_20190804141830_tile_5325,4
20190823073526_20190823073827_tile_7485,4
20190822154658_20190822154950_tile_9377,4
20190823154802_20190823155103_tile_9763,2
20190822152811_20190822153054_tile_9,4
20190823152057_20190823152354_tile_1269,0
20190823143529_20190823143813_tile_4435,0
20190823131744_20190823132104_tile_3516,4
20190822143613_20190822143904_tile_4920,1
20190822102427_20190822102736_tile_6112,0
20190823090045_20190823090358_tile_992,0
20190822074720_20190822075013_tile_10032,1
20190822065725_20190822065959_tile_7265,0
20190823151559_20190823151919_tile_5611,4
20190822101452_20190822101748_tile_4379,3
20190822162621_20190822162906_tile_5658,4
20190823065938_20190823070236_tile_2145,0
20190823144405_20190823144711_tile_3333,2
20190822094951_20190822095250_tile_2967,1
20190804123018_20190804123239_tile_3014,2
20190823091635_20190823091951_tile_8789,2
20190822163021_20190822163304_tile_8474,4
20190822065241_20190822065541_tile_2577,3
20190822145028_20190822145325_tile_9217,2
20190823085444_20190823085754_tile_929,0
20190804113009_20190804113242_tile_4803,1
20190822102427_20190822102736_tile_6095,0
20190823132244_20190823132535_tile_2806,2
20190823075755_20190823080053_tile_10771,3
20190823145306_20190823145612_tile_7224,2
20190823081159_20190823081456_tile_5226,0
20190804125251_20190804125541_tile_6889,1
20190823084056_20190823084400_tile_3439,2
20190823084056_20190823084400_tile_3449,2
20190822100953_20190822101249_tile_8844,3
20190804122434_20190804122704_tile_6457,2
20190822092149_20190822092450_tile_1709,0
20190823125228_20190823125530_tile_8569,2
20190823074455_20190823074758_tile_10195,0
20190823082145_20190823082444_tile_7824,0
20190823161251_20190823161546_tile_8313,2
20190823094036_20190823094408_tile_10260,4
20190822154658_20190822154950_tile_9379,0
20190822163425_20190822163708_tile_6312,4
20190822074720_20190822075013_tile_10039,4
20190804142736_20190804142950_tile_1159,1
20190822154325_20190822154559_tile_9331,3
20190804123018_20190804123239_tile_3009,3
20190823072627_20190823072925_tile_10479,1
20190804132031_20190804132301_tile_9498,2
20190804122434_20190804122704_tile_6460,1
20190823132244_20190823132535_tile_2804,2
20190823142603_20190823142913_tile_3574,4
20190822080619_20190822080931_tile_215,1
20190823072627_20190823072925_tile_10480,3
20190822072817_20190822073109_tile_10143,2
20190823084056_20190823084400_tile_3454,1
20190823070415_20190823070716_tile_6355,0
20190823082145_20190823082444_tile_7814,4
20190823065021_20190823065333_tile_9156,1
20190804124148_20190804124417_tile_1318,0
20190804142736_20190804142950_tile_1152,0
20190804133705_20190804133940_tile_5545,4
20190823094036_20190823094408_tile_10254,0
20190822073746_20190822074042_tile_5375,2
20190823092528_20190823092835_tile_1219,0
20190823125228_20190823125530_tile_8579,1
20190823093023_20190823093332_tile_8961,2
20190823083559_20190823083940_tile_5932,4
20190822134835_20190822135131_tile_4495,2
20190822084703_20190822085003_tile_1365,4
20190823130736_20190823131054_tile_4278,2
20190822071025_20190822071321_tile_732,3
20190822092149_20190822092450_tile_1698,0
20190822065241_20190822065541_tile_2569,2
20190823131744_20190823132104_tile_3495,2
20190822151108_20190822151351_tile_8078,4
20190823152527_20190823152847_tile_5807,3
20190823073047_20190823073350_tile_7974,3
20190822163834_20190822164115_tile_7697,2
20190823075318_20190823075613_tile_5278,2
20190823143529_20190823143813_tile_4432,1
20190804141038_20190804141312_tile_9057,1
20190804141038_20190804141312_tile_9056,1
20190822145028_20190822145325_tile_9227,0
20190823151153_20190823151440_tile_6050,0
20190823125228_20190823125530_tile_8573,0
20190822144546_20190822144829_tile_7589,0
20190823074455_20190823074758_tile_10194,0
20190823092528_20190823092835_tile_1208,1
20190823093023_20190823093332_tile_8945,3
20190822141600_20190822141831_tile_8905,1
20190822143613_20190822143904_tile_4914,3
20190823074026_20190823074323_tile_2207,1
20190823074026_20190823074323_tile_2212,2
20190822084226_20190822084526_tile_3230,3
20190823085444_20190823085754_tile_931,0
20190822080151_20190822080440_tile_609,1
20190822150641_20190822150929_tile_9978,4
20190823100116_20190823100432_tile_2363,0
20190823135139_20190823135448_tile_1425,2
20190822152811_20190822153054_tile_12,2
20190822155125_20190822155355_tile_7386,3
20190823160819_20190823161113_tile_11035,4
20190804132031_20190804132301_tile_9500,4
20190822085151_20190822085445_tile_562,2
20190823143102_20190823143400_tile_5991,3
20190822071501_20190822071737_tile_6713,4
20190823094036_20190823094408_tile_10259,4
20190823093023_20190823093332_tile_8959,4
20190804124749_20190804125033_tile_3678,1
20190823082145_20190823082444_tile_7809,4
20190823101748_20190823102106_tile_9450,3
20190822100953_20190822101249_tile_8839,2
20190822091719_20190822092011_tile_9702,1
20190822151523_20190822151826_tile_2911,1
20190804113605_20190804113825_tile_9015,4
20190804124749_20190804125033_tile_3668,2
20190823141628_20190823141922_tile_8743,3
20190822082538_20190822082826_tile_4165,3
20190823081159_20190823081456_tile_5223,0
20190822075657_20190822080002_tile_10713,4
20190822163425_20190822163708_tile_6303,4
20190822071924_20190822072224_tile_8629,0
20190822133830_20190822134118_tile_3776,1
20190822145028_20190822145325_tile_9214,1
20190823092528_20190823092835_tile_1203,2
20190822133333_20190822133635_tile_7766,3
20190823144849_20190823145144_tile_3274,2
20190822134835_20190822135131_tile_4477,0
20190822083256_20190822083600_tile_10925,1
20190823083559_20190823083940_tile_5939,3
20190822154658_20190822154950_tile_9390,1
20190822095638_20190822095937_tile_7436,1
20190823082145_20190823082444_tile_7817,4
20190823094552_20190823094850_tile_10600,1
20190823154802_20190823155103_tile_9764,4
20190823150417_20190823150712_tile_10313,4
20190822160239_20190822160529_tile_3889,0
20190823080717_20190823081024_tile_3075,0
20190822091719_20190822092011_tile_9699,0
20190823071743_20190823072036_tile_2628,3
20190822151944_20190822152215_tile_7004,3
20190822094025_20190822094322_tile_5877,0
20190822163834_20190822164115_tile_7711,1
20190823152057_20190823152354_tile_1274,2
20190804133705_20190804133940_tile_5559,3
20190823070415_20190823070716_tile_6352,2
20190823125732_20190823130048_tile_1925,1
20190823075755_20190823080053_tile_10762,4
20190822135802_20190822140055_tile_1770,1
20190822090458_20190822090745_tile_6622,4
20190823160819_20190823161113_tile_11027,4
20190823101134_20190823101448_tile_2842,4
20190804130928_20190804131204_tile_5131,1
20190823143529_20190823143813_tile_4429,4
20190822095638_20190822095937_tile_7425,4
20190804130422_20190804130643_tile_3178,1
20190804115720_20190804115941_tile_9552,4
20190823131240_20190823131533_tile_7552,4
20190822083256_20190822083600_tile_10924,4
20190822161045_20190822161339_tile_2479,2
20190804142149_20190804142420_tile_9105,1
20190822141103_20190822141406_tile_4967,2
20190822162621_20190822162906_tile_5652,2
20190823134629_20190823134924_tile_8253,3
20190822155125_20190822155355_tile_7371,4
20190822153149_20190822153444_tile_1056,0
20190823100116_20190823100432_tile_2362,4
20190823071743_20190823072036_tile_2623,4
20190823081648_20190823081959_tile_4865,1
20190823074455_20190823074758_tile_10193,4
20190822163021_20190822163304_tile_8460,3
20190822154658_20190822154950_tile_9376,3
20190823151153_20190823151440_tile_6051,3
20190822093552_20190822093843_tile_9647,0
20190804132547_20190804132826_tile_10865,0
20190823152057_20190823152354_tile_1275,4
20190822163834_20190822164115_tile_7699,4
20190823074026_20190823074323_tile_2211,1
20190823095600_20190823095931_tile_10985,4
20190822164304_20190822164613_tile_3387,3
20190822080619_20190822080931_tile_225,0
20190822071924_20190822072224_tile_8634,2
20190822152355_20190822152652_tile_4002,2
20190823123151_20190823123459_tile_2307,2
20190822091156_20190822091502_tile_119,1
20190822085638_20190822085935_tile_10645,2
20190823125732_20190823130048_tile_1927,4
20190822162621_20190822162906_tile_5656,2
20190823092528_20190823092835_tile_1216,0
20190823065021_20190823065333_tile_9163,0
20190822093113_20190822093410_tile_502,3
20190822075657_20190822080002_tile_10703,2
20190822142017_20190822142316_tile_9279,1
20190804115211_20190804115445_tile_8031,4
20190823144405_20190823144711_tile_3345,1
20190822152355_20190822152652_tile_3997,3
20190822164803_20190822165101_tile_4206,0
20190823095034_20190823095347_tile_1812,0
20190804135332_20190804135556_tile_7169,2
20190823144002_20190823144238_tile_10086,2
20190822095638_20190822095937_tile_7433,1
20190823075318_20190823075613_tile_5276,2
20190823151153_20190823151440_tile_6053,0
20190804132547_20190804132826_tile_10875,0
20190823144405_20190823144711_tile_3346,4
20190804121908_20190804122131_tile_6663,4
20190804125251_20190804125541_tile_6881,0
20190804123547_20190804123823_tile_6153,2
20190804140510_20190804140727_tile_4703,0
20190804125251_20190804125541_tile_6896,0
20190822093113_20190822093410_tile_493,2
20190822080619_20190822080931_tile_221,1
20190822075657_20190822080002_tile_10702,2
20190823153931_20190823154211_tile_6405,1
20190822100953_20190822101249_tile_8853,1
20190823153931_20190823154211_tile_6423,1
20190823084056_20190823084400_tile_3457,0
20190804124148_20190804124417_tile_1315,2
20190823123717_20190823124038_tile_2688,2
20190822082047_20190822082347_tile_4330,2
20190822141103_20190822141406_tile_4959,1
20190822135802_20190822140055_tile_1766,3
20190823125732_20190823130048_tile_1914,4
20190823151153_20190823151440_tile_6058,0
20190822144046_20190822144338_tile_1484,3
20190823075755_20190823080053_tile_10773,1
20190822093113_20190822093410_tile_504,3
20190804144353_20190804144627_tile_9935,1
20190823100628_20190823100943_tile_5434,4
20190822102956_20190822103254_tile_4111,4
20190822085151_20190822085445_tile_557,4
20190804143846_20190804144102_tile_5707,2
20190822164803_20190822165101_tile_4212,3
20190823153502_20190823153756_tile_3828,3
20190823073047_20190823073350_tile_7985,1
20190823083119_20190823083425_tile_2089,1
20190822142505_20190822142747_tile_6834,0
20190823080717_20190823081024_tile_3057,0
20190823100628_20190823100943_tile_5439,1
20190804120805_20190804121023_tile_6202,4
20190823083119_20190823083425_tile_2090,2
20190823152057_20190823152354_tile_1263,2
20190823091132_20190823091448_tile_7926,2
20190823073047_20190823073350_tile_7987,3
20190822100114_20190822100413_tile_675,4
20190822151108_20190822151351_tile_8081,3
20190823161251_20190823161546_tile_8297,2
20190823082145_20190823082444_tile_7821,2
20190822143613_20190822143904_tile_4918,2
20190823131744_20190823132104_tile_3506,2
20190823144849_20190823145144_tile_3278,0
20190804114647_20190804114904_tile_6261,0
20190804135937_20190804140208_tile_6562,4
20190822142017_20190822142316_tile_9272,4
20190823150417_20190823150712_tile_10311,0
20190823071743_20190823072036_tile_2638,2
20190822153149_20190822153444_tile_1050,4
20190823131744_20190823132104_tile_3502,2
20190804133131_20190804133356_tile_780,4
20190804124148_20190804124417_tile_1330,2
20190822075657_20190822080002_tile_10714,0
20190823123151_20190823123459_tile_2311,3
20190804130928_20190804131204_tile_5128,1
20190822141600_20190822141831_tile_8901,3
20190822080151_20190822080440_tile_610,1
20190823152057_20190823152354_tile_1272,4
20190823094552_20190823094850_tile_10592,0
20190823094552_20190823094850_tile_10588,4
20190823144849_20190823145144_tile_3294,2
20190823082145_20190823082444_tile_7813,1
20190822070610_20190822070846_tile_3735,4
20190822135802_20190822140055_tile_1767,0
20190822074720_20190822075013_tile_10028,1
20190804121331_20190804121610_tile_1648,4
20190822144046_20190822144338_tile_1489,1
20190804120805_20190804121023_tile_6210,3
20190823072627_20190823072925_tile_10473,2
20190822071501_20190822071737_tile_6728,4
20190822143613_20190822143904_tile_4907,1
20190823152057_20190823152354_tile_1264,0
20190823101134_20190823101448_tile_2861,2
20190804133705_20190804133940_tile_5558,4
20190823142111_20190823142355_tile_3935,1
20190822144546_20190822144829_tile_7591,1
20190822102427_20190822102736_tile_6099,1
20190804113009_20190804113242_tile_4813,0
20190822100114_20190822100413_tile_679,0
20190823073526_20190823073827_tile_7498,4
20190823080230_20190823080526_tile_1983,3
20190804142736_20190804142950_tile_1155,1
20190823150417_20190823150712_tile_10310,4
20190822161837_20190822162134_tile_1588,2
20190822163425_20190822163708_tile_6313,4
20190823090554_20190823090904_tile_5020,1
20190822075219_20190822075510_tile_8148,4
20190823143529_20190823143813_tile_4434,3
20190822091156_20190822091502_tile_121,2
20190822084703_20190822085003_tile_1366,2
20190823074026_20190823074323_tile_2206,4
20190822161045_20190822161339_tile_2472,3
20190804134228_20190804134450_tile_1864,2
20190822142505_20190822142747_tile_6821,2
20190823123151_20190823123459_tile_2303,2
20190822081617_20190822081907_tile_9818,1
20190823160819_20190823161113_tile_11041,0
20190823144002_20190823144238_tile_10088,3
20190823074026_20190823074323_tile_2214,0
20190822094951_20190822095250_tile_2957,3
20190822151523_20190822151826_tile_2915,0
20190823143102_20190823143400_tile_5989,3
20190823083559_20190823083940_tile_5928,0
20190823092528_20190823092835_tile_1205,1
20190823133754_20190823134101_tile_273,4
20190822101929_20190822102224_tile_10364,0
20190822071501_20190822071737_tile_6716,4
20190823134629_20190823134924_tile_8241,1
20190822163834_20190822164115_tile_7700,3
20190823095600_20190823095931_tile_10986,1
20190822091156_20190822091502_tile_122,0
20190823085011_20190823085317_tile_6945,3
20190823085444_20190823085754_tile_937,2
20190823082145_20190823082444_tile_7815,2
20190822071501_20190822071737_tile_6723,3
20190823123151_20190823123459_tile_2309,3
20190823123717_20190823124038_tile_2684,4
20190823093548_20190823093858_tile_5505,3
20190822163834_20190822164115_tile_7706,3
20190822161045_20190822161339_tile_2485,4
20190822152355_20190822152652_tile_3985,3
20190823100116_20190823100432_tile_2372,3
20190823132244_20190823132535_tile_2801,2
20190823101748_20190823102106_tile_9442,2
20190804115720_20190804115941_tile_9556,2
20190823073047_20190823073350_tile_7979,0
20190804134228_20190804134450_tile_1878,4
20190822082047_20190822082347_tile_4326,2
20190822150641_20190822150929_tile_9983,3
20190823161251_20190823161546_tile_8296,2
20190822163834_20190822164115_tile_7708,2
20190804144353_20190804144627_tile_9926,2
20190822094951_20190822095250_tile_2959,1
20190804144353_20190804144627_tile_9932,3
20190804145216_20190804145445_tile_6520,0
20190804121331_20190804121610_tile_1657,0
20190804124148_20190804124417_tile_1316,0
20190822073746_20190822074042_tile_5373,1
20190823153025_20190823153316_tile_5073,3
20190823124735_20190823125042_tile_2251,0
20190822163834_20190822164115_tile_7713,0
20190804141608_20190804141830_tile_5330,0
20190822153149_20190822153444_tile_1045,3
20190823072207_20190823072458_tile_5761,0
20190804130928_20190804131204_tile_5127,4
20190823071743_20190823072036_tile_2636,2
20190823151153_20190823151440_tile_6044,1
20190804115720_20190804115941_tile_9545,4
20190822162621_20190822162906_tile_5668,2
20190823144849_20190823145144_tile_3275,1
20190823074455_20190823074758_tile_10188,3
20190822100953_20190822101249_tile_8850,3
20190823153025_20190823153316_tile_5085,0
20190804132031_20190804132301_tile_9489,4
20190823095600_20190823095931_tile_10976,2
20190822092635_20190822092926_tile_8353,4
20190822091156_20190822091502_tile_109,3
20190823084527_20190823084841_tile_10534,1
20190822084703_20190822085003_tile_1371,4
20190804123547_20190804123823_tile_6163,0
20190804113009_20190804113242_tile_4800,1
20190822101929_20190822102224_tile_10373,2
20190823142603_20190823142913_tile_3569,4
20190823125732_20190823130048_tile_1922,3
20190822133333_20190822133635_tile_7751,3
20190823153025_20190823153316_tile_5084,1
20190822075219_20190822075510_tile_8130,4
20190822071501_20190822071737_tile_6730,0
20190822155902_20190822160145_tile_881,1
20190822154325_20190822154559_tile_9326,4
20190822080151_20190822080440_tile_616,0
20190822081617_20190822081907_tile_9816,3
20190822094951_20190822095250_tile_2953,2
20190822145028_20190822145325_tile_9218,2
20190823140636_20190823140937_tile_10428,2
20190823124735_20190823125042_tile_2247,2
20190804135332_20190804135556_tile_7171,2
20190822145832_20190822150114_tile_9604,3
20190804141038_20190804141312_tile_9054,1
20190822145028_20190822145325_tile_9215,0
20190823095600_20190823095931_tile_10977,3
20190823130239_20190823130540_tile_3625,1
20190822071025_20190822071321_tile_730,4
20190823100116_20190823100432_tile_2365,3
20190823091132_20190823091448_tile_7922,2
20190804134228_20190804134450_tile_1872,1
20190822072817_20190822073109_tile_10140,4
20190822094025_20190822094322_tile_5873,1
20190823072627_20190823072925_tile_10491,2
20190822163834_20190822164115_tile_7698,0
20190823081648_20190823081959_tile_4867,0
20190822142505_20190822142747_tile_6824,3
20190823152057_20190823152354_tile_1262,2
20190822163021_20190822163304_tile_8465,4
20190822151523_20190822151826_tile_2902,4
20190804123018_20190804123239_tile_3018,3
20190823125228_20190823125530_tile_8577,1
20190823151153_20190823151440_tile_6043,3
20190823070853_20190823071152_tile_2025,3
20190822151944_20190822152215_tile_6994,2
20190823130736_20190823131054_tile_4268,2
20190822070610_20190822070846_tile_3724,0
20190822082538_20190822082826_tile_4164,3
20190804114647_20190804114904_tile_6253,1
20190823084056_20190823084400_tile_3441,1
20190822101452_20190822101748_tile_4378,3
20190822092149_20190822092450_tile_1699,3
20190822094025_20190822094322_tile_5869,3
20190822072817_20190822073109_tile_10148,0
20190822084226_20190822084526_tile_3235,3
20190823123151_20190823123459_tile_2306,2
20190804144353_20190804144627_tile_9922,2
20190823080230_20190823080526_tile_1982,2
20190822073746_20190822074042_tile_5376,0
20190823095600_20190823095931_tile_10983,1
20190823135139_20190823135448_tile_1434,1
20190823075318_20190823075613_tile_5282,0
20190804111224_20190804111453_tile_8693,2
20190822080151_20190822080440_tile_617,4
20190823142111_20190823142355_tile_3938,1
20190822071025_20190822071321_tile_721,2
20190823080717_20190823081024_tile_3073,4
20190823090554_20190823090904_tile_5016,4
20190822160641_20190822160923_tile_4046,0
20190822083256_20190822083600_tile_10919,0
20190822071924_20190822072224_tile_8626,0
20190822164803_20190822165101_tile_4220,0
20190823155824_20190823160121_tile_4541,1
20190822073257_20190822073557_tile_2415,2
20190823082625_20190823082938_tile_442,0
20190804121908_20190804122131_tile_6661,2
20190823065021_20190823065333_tile_9169,3
20190822085151_20190822085445_tile_559,4
20190822071025_20190822071321_tile_734,3
20190823151153_20190823151440_tile_6041,2
20190822142505_20190822142747_tile_6830,0
20190804144353_20190804144627_tile_9931,2
20190823143529_20190823143813_tile_4426,4
20190823074455_20190823074758_tile_10190,3
20190822072404_20190822072642_tile_6777,3
20190822073257_20190822073557_tile_2427,1
20190822150221_20190822150509_tile_8522,1
20190822091156_20190822091502_tile_110,0
20190823082625_20190823082938_tile_439,2
20190823152527_20190823152847_tile_5821,4
20190823135623_20190823135909_tile_1100,4
20190823070415_20190823070716_tile_6366,1
20190804145216_20190804145445_tile_6521,3
20190804120805_20190804121023_tile_6204,2
20190823084527_20190823084841_tile_10529,4
20190822092635_20190822092926_tile_8350,0
20190822065241_20190822065541_tile_2565,2
20190822082047_20190822082347_tile_4324,3
20190822161837_20190822162134_tile_1595,3
20190822092149_20190822092450_tile_1697,1
20190823082145_20190823082444_tile_7822,0
20190822085151_20190822085445_tile_547,0
20190822091156_20190822091502_tile_103,3
20190804141038_20190804141312_tile_9055,0
20190823131240_20190823131533_tile_7540,4
20190823140636_20190823140937_tile_10433,3
20190823083119_20190823083425_tile_2087,4
20190823131744_20190823132104_tile_3499,0
20190822161837_20190822162134_tile_1605,3
20190804140510_20190804140727_tile_4700,3
20190822071501_20190822071737_tile_6727,2
20190823075318_20190823075613_tile_5272,2
20190822153558_20190822153835_tile_2542,0
20190822084226_20190822084526_tile_3234,2
20190804121908_20190804122131_tile_6671,4
20190804143846_20190804144102_tile_5703,3
20190823135623_20190823135909_tile_1109,2
20190822155125_20190822155355_tile_7373,2
20190804121331_20190804121610_tile_1644,1
20190822161045_20190822161339_tile_2483,1
20190823142603_20190823142913_tile_3565,2
20190823143529_20190823143813_tile_4438,2
20190822085151_20190822085445_tile_565,0
20190823125732_20190823130048_tile_1923,0
20190822074237_20190822074521_tile_4745,2
20190822154658_20190822154950_tile_9383,3
20190822142505_20190822142747_tile_6837,0
20190823123717_20190823124038_tile_2673,0
20190822100953_20190822101249_tile_8847,0
20190823161806_20190823162129_tile_2733,3
20190822094951_20190822095250_tile_2969,2
20190822142505_20190822142747_tile_6839,2
20190822163021_20190822163304_tile_8468,0
20190822065725_20190822065959_tile_7270,1
20190822065241_20190822065541_tile_2575,3
20190822153149_20190822153444_tile_1049,4
20190822095638_20190822095937_tile_7431,1
20190822091719_20190822092011_tile_9715,2
20190822100114_20190822100413_tile_678,0
20190823083559_20190823083940_tile_5942,0
20190822101929_20190822102224_tile_10368,2
20190804130422_20190804130643_tile_3183,0
20190823095034_20190823095347_tile_1807,2
20190822155902_20190822160145_tile_890,3
20190804130928_20190804131204_tile_5125,3
20190823143529_20190823143813_tile_4427,0
20190823155824_20190823160121_tile_4545,4
20190822092635_20190822092926_tile_8362,3
20190823142111_20190823142355_tile_3936,3
20190822094025_20190822094322_tile_5874,4
20190804122434_20190804122704_tile_6471,2
20190804142149_20190804142420_tile_9111,2
20190823065938_20190823070236_tile_2136,0
20190823155824_20190823160121_tile_4540,2
20190823084527_20190823084841_tile_10535,0
20190823141123_20190823141407_tile_3118,4
20190822070143_20190822070439_tile_7109,3
20190822065241_20190822065541_tile_2562,4
20190822161837_20190822162134_tile_1597,2
20190822151944_20190822152215_tile_6995,3
20190823151559_20190823151919_tile_5603,3
20190822145028_20190822145325_tile_9221,2
20190804133131_20190804133356_tile_781,3
20190822142017_20190822142316_tile_9287,3
20190822162621_20190822162906_tile_5650,4
20190822093113_20190822093410_tile_501,0
20190822085151_20190822085445_tile_563,3
20190822075657_20190822080002_tile_10712,1
20190822161837_20190822162134_tile_1601,3
20190822075219_20190822075510_tile_8145,4
20190823065021_20190823065333_tile_9173,4
20190804133705_20190804133940_tile_5556,1
20190804141608_20190804141830_tile_5335,0
20190823095034_20190823095347_tile_1818,4
20190822141600_20190822141831_tile_8900,2
20190804144353_20190804144627_tile_9920,2
20190822092635_20190822092926_tile_8356,4
20190823125732_20190823130048_tile_1931,0
20190822143613_20190822143904_tile_4909,4
20190823092528_20190823092835_tile_1218,0
20190804142736_20190804142950_tile_1153,3
20190823100628_20190823100943_tile_5450,2
20190822073257_20190822073557_tile_2432,4
20190822161458_20190822161736_tile_8412,3
20190822101929_20190822102224_tile_10365,4
20190823065021_20190823065333_tile_9172,0
20190822143613_20190822143904_tile_4922,1
20190804122434_20190804122704_tile_6473,3
20190823143102_20190823143400_tile_5999,1
20190822075657_20190822080002_tile_10710,3
20190822153931_20190822154218_tile_4589,4
20190822080619_20190822080931_tile_229,2
20190823084056_20190823084400_tile_3455,1
20190822101929_20190822102224_tile_10380,4
20190822091719_20190822092011_tile_9712,1
20190804141608_20190804141830_tile_5331,1
20190804133705_20190804133940_tile_5560,4
20190804120805_20190804121023_tile_6206,3
20190823134629_20190823134924_tile_8242,2
20190822075657_20190822080002_tile_10716,2
20190823133754_20190823134101_tile_281,1
20190823082625_20190823082938_tile_441,2
20190822080619_20190822080931_tile_228,3
20190822152355_20190822152652_tile_3991,1
20190823153502_20190823153756_tile_3842,2
20190822094509_20190822094813_tile_173,0
20190822160641_20190822160923_tile_4048,2
20190822071025_20190822071321_tile_728,2
20190822155902_20190822160145_tile_889,3
20190804124148_20190804124417_tile_1314,4
20190822133333_20190822133635_tile_7752,0
20190822164803_20190822165101_tile_4207,2
20190822090458_20190822090745_tile_6614,1
20190822065241_20190822065541_tile_2578,3
